"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36"
0.249425251157371,0.249425251157371,0.249425251157371,0,0.249425251157371,0.322205775832205,0.249425251157371,0.334393600604667,0.249425251157371,0.249425251157371,0.137719270620099,0.137719270620099,0.249425251157371,0.249425251157371,0.322205775832205,0.249425251157371,0.249425251157371,0.322205775832205,0.772241992882562,1,0.683588952224987,0.772241992882562,0.249425251157371,0.249425251157371,0.322205775832205,0.264982836267439,0,0.249425251157371,0.249425251157371,0.249425251157371,0.322205775832205,0.249425251157371,0.322205775832205,0.322205775832205,0.249425251157371,0.322205775832205
0.249425251157371,0.249425251157371,0.249425251157371,0,0.249425251157371,0.322205775832205,0.249425251157371,0.334393600604667,0.249425251157371,0.249425251157371,0.137719270620099,0.137719270620099,0.249425251157371,0.249425251157371,0.322205775832205,0.249425251157371,0.249425251157371,0.322205775832205,0.683588952224987,0.683588952224987,1,0.683588952224987,0.249425251157371,0.249425251157371,0.322205775832205,0.264982836267439,0,0.249425251157371,0.249425251157371,0.249425251157371,0.322205775832205,0.249425251157371,0.322205775832205,0.322205775832205,0.249425251157371,0.322205775832205
0.249425251157371,0.249425251157371,0.249425251157371,0,0.249425251157371,0.322205775832205,0.249425251157371,0.334393600604667,0.249425251157371,0.249425251157371,0.137719270620099,0.137719270620099,0.249425251157371,0.249425251157371,0.322205775832205,0.249425251157371,0.249425251157371,0.322205775832205,0.965420590180455,0.772241992882562,0.683588952224987,1,0.249425251157371,0.249425251157371,0.322205775832205,0.264982836267439,0,0.249425251157371,0.249425251157371,0.249425251157371,0.322205775832205,0.249425251157371,0.322205775832205,0.322205775832205,0.249425251157371,0.322205775832205
0.263817592038547,0.259691997606525,0.259691997606525,0,0.259691997606525,0.249425251157371,0.582716593707681,0.249425251157371,0.259691997606525,0.259691997606525,0.137719270620099,0.137719270620099,0.259691997606525,0.263817592038547,0.249425251157371,0.259691997606525,0.259691997606525,0.249425251157371,0.249425251157371,0.249425251157371,0.249425251157371,0.249425251157371,1,0.259691997606525,0.249425251157371,0.249425251157371,0,0.259691997606525,0.259691997606525,0.259691997606525,0.249425251157371,0.259691997606525,0.249425251157371,0.249425251157371,0.553176077850911,0.249425251157371
0.259691997606525,0.286618587220105,0.437690926841558,0,0.437690926841558,0.249425251157371,0.259691997606525,0.249425251157371,0.286618587220105,0.286618587220105,0.137719270620099,0.137719270620099,0.286618587220105,0.259691997606525,0.249425251157371,0.286618587220105,0.286618587220105,0.249425251157371,0.249425251157371,0.249425251157371,0.249425251157371,0.249425251157371,0.259691997606525,1,0.249425251157371,0.249425251157371,0,0.286618587220105,0.332755960066765,0.326079425566088,0.249425251157371,0.437690926841558,0.249425251157371,0.249425251157371,0.259691997606525,0.249425251157371
0.249425251157371,0.249425251157371,0.249425251157371,0,0.249425251157371,0.64179762542122,0.249425251157371,0.322205775832205,0.249425251157371,0.249425251157371,0.137719270620099,0.137719270620099,0.249425251157371,0.249425251157371,0.537870437438982,0.249425251157371,0.249425251157371,0.527603690989828,0.322205775832205,0.322205775832205,0.322205775832205,0.322205775832205,0.249425251157371,0.249425251157371,1,0.264982836267439,0,0.249425251157371,0.249425251157371,0.249425251157371,0.64179762542122,0.249425251157371,0.64179762542122,0.352061222561648,0.249425251157371,0.352061222561648
0.249425251157371,0.249425251157371,0.249425251157371,0,0.249425251157371,0.264982836267439,0.249425251157371,0.264982836267439,0.249425251157371,0.249425251157371,0.137719270620099,0.137719270620099,0.249425251157371,0.249425251157371,0.264982836267439,0.249425251157371,0.249425251157371,0.264982836267439,0.264982836267439,0.264982836267439,0.264982836267439,0.264982836267439,0.249425251157371,0.249425251157371,0.264982836267439,1,0,0.249425251157371,0.249425251157371,0.249425251157371,0.264982836267439,0.249425251157371,0.264982836267439,0.264982836267439,0.249425251157371,0.264982836267439
0,0,0,0.101469510971953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.259691997606525,0.297767140112745,0.286618587220105,0,0.286618587220105,0.249425251157371,0.259691997606525,0.249425251157371,0.297767140112745,0.297767140112745,0.137719270620099,0.137719270620099,0.297767140112745,0.259691997606525,0.249425251157371,0.297767140112745,0.297767140112745,0.249425251157371,0.249425251157371,0.249425251157371,0.249425251157371,0.249425251157371,0.259691997606525,0.286618587220105,0.249425251157371,0.249425251157371,0,1,0.286618587220105,0.286618587220105,0.249425251157371,0.286618587220105,0.249425251157371,0.249425251157371,0.259691997606525,0.249425251157371
0.259691997606525,0.286618587220105,0.332755960066765,0,0.332755960066765,0.249425251157371,0.259691997606525,0.249425251157371,0.286618587220105,0.286618587220105,0.137719270620099,0.137719270620099,0.286618587220105,0.259691997606525,0.249425251157371,0.286618587220105,0.286618587220105,0.249425251157371,0.249425251157371,0.249425251157371,0.249425251157371,0.249425251157371,0.259691997606525,0.332755960066765,0.249425251157371,0.249425251157371,0,0.286618587220105,1,0.326079425566088,0.249425251157371,0.332755960066765,0.249425251157371,0.249425251157371,0.259691997606525,0.249425251157371
0.259691997606525,0.286618587220105,0.326079425566088,0,0.326079425566088,0.249425251157371,0.259691997606525,0.249425251157371,0.286618587220105,0.286618587220105,0.137719270620099,0.137719270620099,0.286618587220105,0.259691997606525,0.249425251157371,0.286618587220105,0.286618587220105,0.249425251157371,0.249425251157371,0.249425251157371,0.249425251157371,0.249425251157371,0.259691997606525,0.326079425566088,0.249425251157371,0.249425251157371,0,0.286618587220105,0.326079425566088,1,0.249425251157371,0.326079425566088,0.249425251157371,0.249425251157371,0.259691997606525,0.249425251157371
0.249425251157371,0.249425251157371,0.249425251157371,0,0.249425251157371,0.906276572292382,0.249425251157371,0.322205775832205,0.249425251157371,0.249425251157371,0.137719270620099,0.137719270620099,0.249425251157371,0.249425251157371,0.537870437438982,0.249425251157371,0.249425251157371,0.527603690989828,0.322205775832205,0.322205775832205,0.322205775832205,0.322205775832205,0.249425251157371,0.249425251157371,0.64179762542122,0.264982836267439,0,0.249425251157371,0.249425251157371,0.249425251157371,1,0.249425251157371,0.906276572292382,0.352061222561648,0.249425251157371,0.352061222561648
0.259691997606525,0.286618587220105,0.481655276666771,0,0.853777595817718,0.249425251157371,0.259691997606525,0.249425251157371,0.286618587220105,0.286618587220105,0.137719270620099,0.137719270620099,0.286618587220105,0.259691997606525,0.249425251157371,0.286618587220105,0.286618587220105,0.249425251157371,0.249425251157371,0.249425251157371,0.249425251157371,0.249425251157371,0.259691997606525,0.437690926841558,0.249425251157371,0.249425251157371,0,0.286618587220105,0.332755960066765,0.326079425566088,0.249425251157371,1,0.249425251157371,0.249425251157371,0.259691997606525,0.249425251157371
0.249425251157371,0.249425251157371,0.249425251157371,0,0.249425251157371,0.934872295531131,0.249425251157371,0.322205775832205,0.249425251157371,0.249425251157371,0.137719270620099,0.137719270620099,0.249425251157371,0.249425251157371,0.537870437438982,0.249425251157371,0.249425251157371,0.527603690989828,0.322205775832205,0.322205775832205,0.322205775832205,0.322205775832205,0.249425251157371,0.249425251157371,0.64179762542122,0.264982836267439,0,0.249425251157371,0.249425251157371,0.249425251157371,0.906276572292382,0.249425251157371,1,0.352061222561648,0.249425251157371,0.352061222561648
0.249425251157371,0.249425251157371,0.249425251157371,0,0.249425251157371,0.352061222561648,0.249425251157371,0.322205775832205,0.249425251157371,0.249425251157371,0.137719270620099,0.137719270620099,0.249425251157371,0.249425251157371,0.352061222561648,0.249425251157371,0.249425251157371,0.352061222561648,0.322205775832205,0.322205775832205,0.322205775832205,0.322205775832205,0.249425251157371,0.249425251157371,0.352061222561648,0.264982836267439,0,0.249425251157371,0.249425251157371,0.249425251157371,0.352061222561648,0.249425251157371,0.352061222561648,1,0.249425251157371,0.525178723270242
0.263817592038547,0.259691997606525,0.259691997606525,0,0.259691997606525,0.249425251157371,0.553176077850911,0.249425251157371,0.259691997606525,0.259691997606525,0.137719270620099,0.137719270620099,0.259691997606525,0.263817592038547,0.249425251157371,0.259691997606525,0.259691997606525,0.249425251157371,0.249425251157371,0.249425251157371,0.249425251157371,0.249425251157371,0.553176077850911,0.259691997606525,0.249425251157371,0.249425251157371,0,0.259691997606525,0.259691997606525,0.259691997606525,0.249425251157371,0.259691997606525,0.249425251157371,0.249425251157371,1,0.249425251157371
0.249425251157371,0.249425251157371,0.249425251157371,0,0.249425251157371,0.352061222561648,0.249425251157371,0.322205775832205,0.249425251157371,0.249425251157371,0.137719270620099,0.137719270620099,0.249425251157371,0.249425251157371,0.352061222561648,0.249425251157371,0.249425251157371,0.352061222561648,0.322205775832205,0.322205775832205,0.322205775832205,0.322205775832205,0.249425251157371,0.249425251157371,0.352061222561648,0.264982836267439,0,0.249425251157371,0.249425251157371,0.249425251157371,0.352061222561648,0.249425251157371,0.352061222561648,0.525178723270242,0.249425251157371,1
